year,closed_date,city,state,zip_code,subdivision,property_type,year_built,bedrooms,baths_total,acres,sale_price,original_list_price,sale_to_list_pct,total_square_feet,price_per_sqft,days_on_market,tax_amount_annual,assessment_pending,specials_debt_balance,yearly_specials_installment,requires_shoreline_audit,seller_contribution,state_tax_strategy,grant_stack_eligible,equity_protection_score
2025,2025-11-20,West Fargo,ND,58078,Sukuts Estates,Residential,1927,3,2.00,0.16,221600,213900,103.6,1648,134.47,26,2003.00,No,468.0,66.0,FALSE,6578,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-11-21,Fargo,ND,58104,The Residence at Valley View Estates,Residential,2025,4,3.00,,654329,654805,99.9,3248,201.46,36,463.00,No,0.0,0.0,FALSE,15000,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-11-03,Fargo,ND,58104,Hunters Prairie First,Residential,1994,3,2.00,0.14,279900,279900,100.0,1651,169.53,37,2598.00,No,2023.0,242.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.3
2025,2025-11-21,Fargo,ND,58103,Nelsons,Residential,1907,3,2.00,0.17,235000,237000,99.2,2006,117.15,29,2892.95,No,411.7,411.7,FALSE,6000,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-11-18,Fargo,ND,58104,Gates Of Madison Square Add,Residential,1998,4,3.00,0.09,351000,365000,96.2,2658,132.05,36,3725.00,No,184.0,25.0,FALSE,4600,Low Income Tax / Higher Specials Risk,High Potential,9.9
2025,2025-10-24,Fargo,ND,58104,Madelyns Meadows 4th Add To Fargo,Residential,2025,3,3.00,,440000,464937,94.6,1725,255.07,37,527.48,Yes,25476.881,1604.86,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,4.2
2025,2025-11-20,Moorhead,MN,56560,Tessa Court Add,Residential,2011,4,5.00,0.60,1450000,1549000,93.6,7101,204.2,41,13810.00,No,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-11-14,Fargo,ND,58104,Osgood Townsite 1st Addn,Residential,2004,3,2.00,,255000,265000,96.2,1672,152.51,44,2335.33,No,2664.15,665.33,FALSE,75000,Low Income Tax / Higher Specials Risk,High Potential,9.0
2025,2025-11-12,Barnesville,MN,56514,Original Barnesville,Residential,1892,3,2.00,0.14,124900,124900,100.0,1865,66.97,4,1648.00,UNKNO,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-11-07,Fargo,ND,58103,Darlings 2nd,Residential,1916,3,1.00,0.15,270000,275000,98.2,2064,130.81,14,2972.60,No,0.0,0.0,FALSE,8000,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-12-22,Fargo,ND,58103,Woodruffs,Residential,1902,2,3.00,0.17,311000,330000,94.2,3135,99.2,43,3966.59,No,650.2,47.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-11-03,Casselton,ND,58012,Dalrymple & Carpenter,Residential,1978,2,2.00,0.07,135000,135000,100.0,1216,111.02,10,1531.00,UNKNO,443.0,122.0,FALSE,2500,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-11-07,Casselton,ND,58012,Bostwicks,Residential,1900,4,2.00,,265000,259000,102.3,2112,125.47,24,1645.89,No,745.5,207.15,FALSE,2000,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-12-08,West Fargo,ND,58078,West Fargo Investment 2nd,Residential,1960,3,2.00,,290000,315000,92.1,2252,128.77,83,1270.54,No,884.43,62.96,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-10-30,Fargo,ND,58104,Ruby Dell Schnell,Residential,1985,3,2.00,,200000,189000,105.8,1496,133.69,1,1826.70,Yes,261.67,38.51,FALSE,250,Low Income Tax / Higher Specials Risk,High Potential,9.9
2025,2025-10-15,Fargo,ND,58103,Rheault,Residential,1996,2,1.00,,160000,175000,91.4,1220,131.15,12,2062.52,No,1181.19,86.25,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.3
2025,2025-11-20,Fargo,ND,58104,,Residential,1983,3,2.00,0.10,242000,259900,93.1,1316,183.89,63,2575.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-11-25,Moorhead,MN,56560,Arbor Park 5th Add,Residential,2014,3,2.00,0.22,335000,392900,85.3,1780,188.2,59,6392.00,No,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-12-10,Fargo,ND,58104,Madalyn's Meadows 4th Addition,Residential,2025,4,3.00,,365694,380280,96.2,2239,163.33,73,479.19,Yes,22436.09,1413.71,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,3.9
2025,2025-11-13,West Fargo,ND,58078,Kass 2nd Add,Residential,2002,3,2.00,0.11,250000,259900,96.2,1968,127.03,21,3046.00,No,4324.0,354.0,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,8.3
2025,2025-11-05,Fargo,ND,58102,Oral A Holm,Residential,1956,3,2.00,0.16,211000,209900,100.5,1896,111.29,13,2652.00,Yes,1885.1,318.19,FALSE,6330,Low Income Tax / Higher Specials Risk,High Potential,9.1
2025,2025-10-30,Hawley,MN,56549,Original Townsite Hawley,Residential,1898,4,2.00,,247000,245000,100.8,1500,164.67,8,3139.00,No,0.0,0.0,FALSE,12000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-10-15,Moorhead,MN,56560,Ridgewood 2nd Add,Residential,2001,2,2.00,0.05,292000,284900,102.5,1595,183.07,2,3970.00,No,0.0,45.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-12-03,Fargo,ND,58104,Madelyns Meadows 4th Add To Fargo,Residential,2025,3,3.00,0.17,439361,460462,95.4,1725,254.7,26,2619.00,No,25476.881,1604.86,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,4.2
2025,2025-12-19,Fargo,ND,58102,Reeves,Residential,1916,4,2.00,,280000,295000,94.9,1976,141.7,73,2602.00,No,3891.2,373.42,FALSE,8000,Low Income Tax / Higher Specials Risk,High Potential,8.6
2025,2025-12-03,Fargo,ND,58104,Deer Creek Add,Residential,2016,4,3.00,0.14,375000,385000,97.4,2644,141.83,45,4291.00,No,24015.0,1989.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,3.6
2025,2025-10-29,West Fargo,ND,58078,Charleswood River Estates First Add,Residential,2000,4,3.00,0.21,375000,408500,91.8,2754,136.17,21,4678.00,No,4390.0,358.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.8
2025,2025-11-07,Fargo,ND,58104,Timber Creek 3rd Add,Residential,2015,3,3.00,0.20,299000,289000,103.5,1926,155.24,30,3633.00,Yes,37059.0,3311.0,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-11-20,Lake Park,MN,56554,Cormorant Park Place Estate,Residential,2021,3,3.00,0.12,840000,879900,95.5,2932,286.49,43,5620.00,No,0.0,0.0,TRUE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-11-07,Rothsay,MN,56579,Stordocks 1st Add,Residential,1948,3,1.00,0.16,143350,139000,103.1,1659,86.41,22,1594.00,No,0.0,0.0,FALSE,4300,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-10-10,Fargo,ND,58104,Amber Valley 6 Add,Residential,2003,3,2.00,0.09,251250,259000,97.0,1672,150.27,3,2754.00,No,0.0,175.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-10-20,Hawley,MN,56549,Prairie Hill Estates 4th Add,Residential,2019,4,2.00,0.29,426000,415000,102.7,2196,193.99,14,5077.00,No,0.0,3415.23,FALSE,30250,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-11-24,Moorhead,MN,56560,Skaffs 1st Add,Residential,1967,4,4.00,,349900,349900,100.0,3671,95.31,37,4377.00,No,1219.0,209.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.7
2025,2025-11-14,West Fargo,ND,58078,Goldenwood First Add,Residential,2004,4,2.00,,269000,269000,100.0,1896,141.88,15,2706.80,No,1276.6,90.84,FALSE,6000,Low Income Tax / Higher Specials Risk,High Potential,9.5
2025,2025-12-22,Moorhead,MN,56560,Johnson Farms 1st Add,Residential,2007,3,2.00,0.16,224900,229900,97.8,1672,134.51,55,3275.00,No,1318.0,272.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.4
2025,2025-10-24,Fargo,ND,58104,Osgood Townsite First Add,Residential,2003,3,3.00,0.16,252000,248000,101.6,2472,101.94,2,2789.94,No,2823.82,723.87,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.9
2025,2025-12-08,Moorhead,MN,56560,,Residential,1939,2,1.00,1.42,236000,269000,87.7,2874,82.12,36,2230.00,No,0.0,45.0,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-11-17,Moorhead,MN,56560,Village Green Add,Residential,1980,3,2.00,,192000,191000,100.5,1288,149.07,29,2150.00,No,1220.0,172.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.4
2025,2025-11-13,West Fargo,ND,58078,Tintes Land Co,Residential,1994,4,2.00,0.24,343000,342000,100.3,2122,161.64,21,2012.00,No,3947.0,324.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.8
2025,2025-12-05,West Fargo,ND,58078,West Fargo Investment,Residential,1968,3,2.00,0.20,264000,264900,99.7,1900,138.95,21,3020.41,No,454.79,60.85,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-11-14,Moorhead,MN,56560,Robinsons Add,Residential,1941,2,2.00,0.17,185400,189900,97.6,1368,135.53,32,1435.08,No,833.22,126.92,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.6
2025,2025-12-15,Moorhead,MN,56560,Rivershore Heights Add,Residential,1959,4,2.00,0.16,222500,250000,89.0,2016,110.37,66,2658.00,No,484.56,86.67,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.8
2025,2025-12-15,West Fargo,ND,58078,Brooks Harbor 4th Add,Residential,2021,4,4.00,0.30,560000,569000,98.4,3227,173.54,44,4862.76,No,39497.422,4231.47,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.9
2025,2025-11-12,West Fargo,ND,58078,Prairie Rearrangement,Residential,1982,2,2.00,,250000,250000,100.0,1344,186.01,8,2930.22,No,2213.9,218.68,FALSE,1250,Low Income Tax / Higher Specials Risk,High Potential,9.1
2025,2025-11-07,Moorhead,MN,56560,Sun Valley Add,Residential,1964,5,2.00,,265000,265000,100.0,1976,134.11,19,3080.00,No,1580.0,212.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.4
2025,2025-09-25,Fargo,ND,58104,Cottagewood 1st Add,Residential,2025,2,2.00,0.18,679768,679768,100.0,2078,327.13,330,2836.00,No,29242.439,2765.9,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,5.7
2025,2025-10-29,Moorhead,MN,56560,Village Green Add,Residential,1979,4,2.00,0.28,320000,320000,100.0,2400,133.33,17,3974.00,No,3055.0,446.0,FALSE,4500,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.0
2025,2025-11-14,Fargo,ND,58103,Southview Villages,Residential,1976,2,2.00,,250000,250000,100.0,1892,132.14,23,3053.00,No,1019.0,104.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.6
2025,2025-11-14,West Fargo,ND,58078,Highland Meadows 1st To West Fargo,Residential,2019,3,2.00,0.16,299900,299900,100.0,1852,161.93,25,3816.22,UNKNO,29304.42,2471.04,FALSE,3000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-11-20,Moorhead,MN,56560,Comstocks 3rd Add,Residential,1963,3,2.00,0.22,230000,230000,100.0,2224,103.42,17,2820.00,No,0.0,0.0,FALSE,8500,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-11-21,Dilworth,MN,56529,Woodbridge 4th Add,Residential,2015,2,3.00,,432000,440000,98.2,2343,184.38,33,5680.07,No,1994.54,243.93,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,9.5
2025,2025-12-12,Fargo,ND,58103,Darlings 2nd,Residential,1921,2,1.00,,97000,124900,77.7,1380,70.29,77,2044.93,No,1874.62,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.1
2025,2025-11-14,West Fargo,ND,58078,The Wilds 9th Add,Residential,2018,4,3.00,0.16,397500,394900,100.7,2770,143.5,25,4353.28,No,26570.49,1737.37,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,3.3
2025,2025-12-04,Fargo,ND,58104,Legacy 1 2nd,Residential,2004,4,2.00,0.15,249900,267000,93.6,1736,143.95,66,3204.25,UNKNO,2447.84,360.41,FALSE,5800,Low Income Tax / Higher Specials Risk,High Potential,9.0
2025,2025-11-21,Moorhead,MN,56560,Steeple Court Condo Cic 138,Residential,2008,2,2.00,0.03,260000,261500,99.4,1440,180.56,15,3198.00,Yes,30.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-12-23,Lake Park,MN,56554,Severson Beach,Residential,1976,3,2.00,0.25,475000,599900,79.2,2160,219.91,74,3088.00,No,0.0,0.0,TRUE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-11-14,Pelican Rapids,MN,56572,,Residential,1960,3,2.00,7.29,190000,184900,102.8,1344,141.37,34,1138.00,No,0.0,0.0,FALSE,10000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-12-29,West Fargo,ND,58078,Woodlinn West,Residential,1987,2,3.00,0.08,240000,265000,90.6,1973,121.64,78,2893.00,No,602.0,43.0,FALSE,600,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-11-20,Sabin,MN,56580,,Residential,1967,2,2.00,1.50,215500,212000,101.7,2240,96.21,28,3818.00,UNKNO,2584.0,380.0,FALSE,2000,Homestead Tax Shield Eligible / Lower Specials,High Potential,8.8
2025,2025-11-24,Moorhead,MN,56560,Meyers Bros 2nd Add,Residential,1955,2,1.00,0.21,215000,232000,92.7,1920,111.98,31,2686.00,No,5355.0,489.0,FALSE,3000,Homestead Tax Shield Eligible / Lower Specials,High Potential,7.5
2025,2025-11-24,West Fargo,ND,58078,Westport Beach First Add,Residential,2008,4,3.00,0.19,375000,399900,93.8,2204,170.15,39,3611.08,No,3302.37,215.54,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.1
2025,2025-10-22,Fargo,ND,58104,Stonebridge Twinhomes Adds,Residential,1999,4,3.00,,365000,375000,97.3,2464,148.13,11,4005.00,No,670.0,112.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-11-07,West Fargo,ND,58078,West Fargo Investment 2nd,Residential,1970,3,1.00,0.21,218000,218000,100.0,1692,128.84,13,2714.00,No,860.2,62.96,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.6
2025,2025-11-21,Horace,ND,58047,Prairie View Add,Residential,2021,3,3.00,0.16,348000,35000,,2152,161.71,56,2275.06,No,29137.58,2674.31,FALSE,5500,Low Income Tax / Higher Specials Risk,High Potential,1.6
2025,2025-10-24,Oxbow,ND,58047,Oxbow 3rd Add,Residential,2018,5,3.00,0.49,725000,725000,100.0,3414,212.36,14,5072.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-11-14,Fargo,ND,58104,South Forty At Osgood 2nd,Residential,2009,3,2.00,0.15,296000,292900,101.1,1790,165.36,19,4909.00,No,10482.0,1518.68,FALSE,8500,Low Income Tax / Higher Specials Risk,High Potential,6.5
2025,2025-11-21,West Fargo,ND,58078,Eagle Run 5th Add,Residential,2004,5,3.00,0.32,410000,415000,98.8,2654,154.48,46,5090.00,No,5773.34,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.6
2025,2025-11-21,Fargo,ND,58104,Osgood Estates Add,Residential,2015,4,3.00,0.08,244000,259900,93.9,1469,166.1,23,2765.00,No,2197.06,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.1
2025,2025-11-26,Fargo,ND,58104,Woodhaven Fourth Add,Residential,2006,3,2.00,0.14,299000,299000,100.0,2108,141.84,13,3104.12,No,0.0,860.3,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-11-20,West Fargo,ND,58078,Eagle Run 14th Add,Residential,2004,4,3.00,,350000,364900,95.9,2157,162.26,27,3619.00,No,5615.0,523.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.4
2025,2025-12-10,Fargo,ND,58102,North Broadway,Residential,1959,4,2.00,0.13,280000,294900,94.9,2184,128.21,43,2559.32,No,6562.49,870.14,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,7.7
2025,2025-12-19,Moorhead,MN,56560,Johnson Farms 1st Add,Residential,2021,3,2.00,0.24,280000,269900,103.7,951,294.43,38,3424.00,Yes,38323.0,2979.0,FALSE,13100,Homestead Tax Shield Eligible / Lower Specials,High Potential,1
2025,2025-12-12,Moorhead,MN,56560,Riverside Add,Residential,1952,3,3.00,,270000,275000,98.2,2464,109.58,40,2521.00,No,664.0,115.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.8
2025,2025-12-31,Fargo,ND,58102,Lindsays,Residential,1905,3,2.00,,237900,239900,99.2,1632,145.77,23,2708.00,No,7028.73,668.78,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,7.0
2025,2025-10-17,Fargo,ND,58103,Cobblestone Court,Residential,1987,4,3.00,,446000,443500,100.6,2500,178.4,10,4805.18,No,256.86,57.53,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.9
2025,2025-12-22,West Fargo,ND,58078,The Wilds 4th Add,Residential,2016,5,3.00,,840000,869900,96.6,4130,203.39,67,10708.00,No,33453.781,3472.54,FALSE,2000,Low Income Tax / Higher Specials Risk,Above Threshold,6.0
2025,2025-12-15,West Fargo,ND,58078,Eaglewood 5th Add,Residential,2018,3,3.00,0.15,350000,375000,93.3,2091,167.38,37,4047.00,No,22925.0,2262.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,3.4
2025,2025-11-14,West Fargo,ND,58078,Tintes Holding Co 2nd,Residential,1975,3,3.00,0.32,180000,180000,100.0,1632,110.29,12,1575.00,No,1098.0,113.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.4
2025,2025-12-03,West Fargo,ND,58078,Stockyards Corner,Residential,1978,3,1.00,0.06,148000,144900,102.1,1088,136.03,29,1963.00,No,2079.0,209.0,FALSE,5720,Low Income Tax / Higher Specials Risk,High Potential,8.6
2025,2025-11-19,West Fargo,ND,58078,Charleswood 21st Addition,Residential,2009,4,3.00,,595000,595000,100.0,4104,144.98,16,5622.83,No,4015.96,316.12,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.3
2025,2025-09-26,Moorhead,MN,56560,Hampton Place 3rd Add,Residential,2025,3,3.00,0.32,613014,603014,101.7,3746,163.64,197,1024.00,No,26207.0,3722.0,FALSE,805,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,5.7
2025,2025-11-05,Fargo,ND,58102,North Park,Residential,1964,3,3.00,0.20,237000,255000,92.9,2704,87.65,13,3822.00,No,1520.0,592.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.4
2025,2025-12-01,Fargo,ND,58102,,Residential,1975,3,2.00,1.03,400000,395000,101.3,2000,200.0,32,1869.06,No,0.0,0.0,FALSE,5000,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-11-13,Harwood,ND,58042,Siebels 1st,Residential,1979,4,2.00,2.05,374900,369900,101.4,1687,222.23,13,2172.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-10-31,West Fargo,ND,58078,Eagle Run 13th Add,Residential,2004,5,3.00,0.23,592500,615000,96.3,4090,144.87,27,8139.63,No,5956.46,480.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2025,2025-10-23,Fargo,ND,58103,White Bear Park 1st Add,Residential,1993,3,2.00,1.21,249900,249900,100.0,2088,119.68,18,3223.00,No,2994.0,389.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.8
2025,2025-12-02,Fargo,ND,58103,Dakota Land,Residential,1987,2,2.00,0.73,188100,190000,99.0,1076,174.81,49,0.00,No,453.45,41.12,FALSE,100,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-11-07,Moorhead,MN,56560,Bergquists 1st Add,Residential,1916,3,1.00,,219000,219000,100.0,1968,111.28,13,2503.52,No,1045.0,296.48,FALSE,500,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.5
2025,2025-11-18,West Fargo,ND,58078,Eagle Run 11th Add,Residential,2007,4,2.00,0.20,345000,345000,100.0,2106,163.82,16,3478.58,No,5957.67,480.0,FALSE,4000,Low Income Tax / Higher Specials Risk,High Potential,8.3
2025,2025-11-21,Fargo,ND,58104,Ruby Dell Schnell,Residential,1988,3,3.00,0.03,207500,209900,98.9,1568,132.33,21,2267.00,Yes,2270.0,2.63,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,8.9
2025,2025-11-14,Fargo,ND,58103,Eddy & Fullers,Residential,1953,3,2.00,,205000,210000,97.6,1458,140.6,21,2417.00,No,88.64,24.32,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-12-31,Fargo,ND,58103,Eddy & Fullers Outlots,Residential,1890,3,1.00,0.22,189000,199900,94.5,1986,95.17,54,1980.00,No,157.0,38.0,FALSE,4775,Low Income Tax / Higher Specials Risk,High Potential,9.9
2025,2025-11-24,West Fargo,ND,58078,Brooks Harbor 6th Add,Residential,2017,3,2.00,,304000,309900,98.1,1790,169.83,27,3087.76,Yes,23910.471,2412.45,FALSE,4000,Low Income Tax / Higher Specials Risk,High Potential,2.1
2025,2025-12-19,Moorhead,MN,56560,Brookdale South Add,Residential,1965,5,4.00,0.28,380000,380000,100.0,2938,129.34,44,4273.02,No,139.56,26.98,FALSE,8000,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-11-10,Fargo,ND,58103,Aldrich & Roberts,Residential,1925,3,2.00,,255000,259900,98.1,2184,116.76,19,2400.00,No,0.0,0.0,FALSE,600,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-12-23,Fargo,ND,58104,Prairie Grove,Residential,2012,3,3.00,,370000,380000,97.4,2117,174.78,55,2185.00,No,15494.0,1966.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,5.8
2025,2025-11-18,Dilworth,MN,56529,Dilworth Imp Co 1st,Residential,1997,4,3.00,0.18,290000,290000,100.0,2404,120.63,38,4093.00,No,3167.0,549.0,FALSE,7000,Homestead Tax Shield Eligible / Lower Specials,High Potential,8.9
2025,2025-11-21,Dilworth,MN,56529,Houges 4th Add,Residential,1978,5,2.00,0.22,331500,349000,95.0,2600,127.5,31,3247.00,No,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-11-21,West Fargo,ND,58078,Tintes Land Co Rep Blks 4 & 5,Residential,1989,4,2.00,,305000,325000,93.8,1964,155.3,28,3644.00,No,0.0,323.88,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-12-02,West Fargo,ND,58078,The Wilds 11th Add,Residential,2020,4,2.00,0.15,325000,329000,98.8,2205,147.39,30,4878.00,No,36279.27,2498.86,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-12-05,West Fargo,ND,58078,Stockyards Corner,Residential,1989,4,2.00,0.20,270000,269900,100.0,1984,136.09,28,3208.59,No,2011.36,214.16,FALSE,6000,Low Income Tax / Higher Specials Risk,High Potential,9.3
